state,district,category,type,date,crimes
Sabah,All,assault,robbery_gang_armed,2017-01-01,0
Sabah,All,assault,robbery_gang_armed,2018-01-01,1
Sabah,All,assault,robbery_gang_armed,2019-01-01,3
Sabah,All,assault,robbery_gang_armed,2020-01-01,1
Sabah,All,assault,robbery_gang_armed,2021-01-01,0
Sabah,All,assault,robbery_gang_armed,2022-01-01,2
Sabah,All,assault,robbery_gang_unarmed,2016-01-01,118
Sabah,All,assault,robbery_gang_unarmed,2017-01-01,163
Sabah,All,assault,robbery_gang_unarmed,2018-01-01,71
Sabah,All,assault,robbery_gang_unarmed,2019-01-01,78
Sabah,All,assault,robbery_gang_unarmed,2020-01-01,76
Sabah,All,assault,robbery_gang_unarmed,2021-01-01,50
Sabah,All,assault,robbery_gang_unarmed,2022-01-01,53
Sabah,All,assault,robbery_solo_armed,2016-01-01,0
Sabah,All,assault,robbery_solo_armed,2017-01-01,0
Sabah,All,assault,robbery_solo_armed,2018-01-01,0
Sabah,All,assault,robbery_solo_armed,2019-01-01,0
Sabah,All,assault,robbery_solo_armed,2020-01-01,0
Sabah,All,assault,robbery_solo_armed,2021-01-01,0
Sabah,All,assault,robbery_solo_armed,2022-01-01,0
Sabah,All,assault,robbery_solo_unarmed,2016-01-01,60
Sabah,All,assault,robbery_solo_unarmed,2017-01-01,121
Sabah,All,assault,robbery_solo_unarmed,2018-01-01,77
Sabah,All,assault,robbery_solo_unarmed,2019-01-01,90
Sabah,All,assault,robbery_solo_unarmed,2020-01-01,53
Sabah,All,assault,robbery_solo_unarmed,2021-01-01,61
Sabah,All,assault,robbery_solo_unarmed,2022-01-01,71
Sabah,All,property,all,2016-01-01,4720
Sabah,All,property,all,2017-01-01,5475
Sabah,All,property,all,2018-01-01,5571
Sabah,All,property,all,2019-01-01,5106
Sabah,All,property,all,2020-01-01,3316
Sabah,All,property,all,2021-01-01,3014
Sabah,All,property,all,2022-01-01,3585
Sabah,All,property,break_in,2016-01-01,1757
Sabah,All,property,break_in,2017-01-01,1908
Sabah,All,property,break_in,2018-01-01,1881
Sabah,All,property,break_in,2019-01-01,1806
Sabah,All,property,break_in,2020-01-01,1332
Sabah,All,property,break_in,2021-01-01,1122
Sabah,All,property,break_in,2022-01-01,1297
Sabah,All,property,theft_other,2016-01-01,1744
Sabah,All,property,theft_other,2017-01-01,2541
Sabah,All,property,theft_other,2018-01-01,2952
Sabah,All,property,theft_other,2019-01-01,2627
Sabah,All,property,theft_other,2020-01-01,1553
Sabah,All,property,theft_other,2021-01-01,1534
Sabah,All,property,theft_other,2022-01-01,1765
Sabah,All,property,theft_vehicle_lorry,2016-01-01,136
Sabah,All,property,theft_vehicle_lorry,2017-01-01,116
Sabah,All,property,theft_vehicle_lorry,2018-01-01,74
Sabah,All,property,theft_vehicle_lorry,2019-01-01,81
Sabah,All,property,theft_vehicle_lorry,2020-01-01,36
Sabah,All,property,theft_vehicle_lorry,2021-01-01,25
Sabah,All,property,theft_vehicle_lorry,2022-01-01,41
Sabah,All,property,theft_vehicle_motorcar,2016-01-01,233
Sabah,All,property,theft_vehicle_motorcar,2017-01-01,244
Sabah,All,property,theft_vehicle_motorcar,2018-01-01,160
Sabah,All,property,theft_vehicle_motorcar,2019-01-01,157
Sabah,All,property,theft_vehicle_motorcar,2020-01-01,77
Sabah,All,property,theft_vehicle_motorcar,2021-01-01,70
Sabah,All,property,theft_vehicle_motorcar,2022-01-01,105
Sabah,All,property,theft_vehicle_motorcycle,2016-01-01,850
Sabah,All,property,theft_vehicle_motorcycle,2017-01-01,666
Sabah,All,property,theft_vehicle_motorcycle,2018-01-01,504
Sabah,All,property,theft_vehicle_motorcycle,2019-01-01,435
Sabah,All,property,theft_vehicle_motorcycle,2020-01-01,318
Sabah,All,property,theft_vehicle_motorcycle,2021-01-01,263
Sabah,All,property,theft_vehicle_motorcycle,2022-01-01,377
Sabah,Beaufort,assault,all,2016-01-01,16
Sabah,Beaufort,assault,all,2017-01-01,22
Sabah,Beaufort,assault,all,2018-01-01,12
Sabah,Beaufort,assault,all,2019-01-01,19
Sabah,Beaufort,assault,all,2020-01-01,6
Sabah,Beaufort,assault,all,2021-01-01,16
Sabah,Beaufort,assault,all,2022-01-01,9
Sabah,Beaufort,assault,causing_injury,2016-01-01,2
Sabah,Beaufort,assault,causing_injury,2017-01-01,5
Sabah,Beaufort,assault,causing_injury,2018-01-01,2
Sabah,Beaufort,assault,causing_injury,2019-01-01,11
Sabah,Beaufort,assault,causing_injury,2020-01-01,1
Sabah,Beaufort,assault,causing_injury,2021-01-01,9
Sabah,Beaufort,assault,causing_injury,2022-01-01,2
Sabah,Beaufort,assault,murder,2016-01-01,1
Sabah,Beaufort,assault,murder,2017-01-01,0
Sabah,Beaufort,assault,murder,2018-01-01,0
Sabah,Beaufort,assault,murder,2019-01-01,0
Sabah,Beaufort,assault,murder,2020-01-01,0
Sabah,Beaufort,assault,murder,2021-01-01,0
Sabah,Beaufort,assault,murder,2022-01-01,0
Sabah,Beaufort,assault,rape,2016-01-01,11
Sabah,Beaufort,assault,rape,2017-01-01,14
Sabah,Beaufort,assault,rape,2018-01-01,7
Sabah,Beaufort,assault,rape,2019-01-01,6
Sabah,Beaufort,assault,rape,2020-01-01,4
Sabah,Beaufort,assault,rape,2021-01-01,7
Sabah,Beaufort,assault,rape,2022-01-01,7
Sabah,Beaufort,assault,robbery_gang_armed,2016-01-01,0
Sabah,Beaufort,assault,robbery_gang_armed,2017-01-01,0
Sabah,Beaufort,assault,robbery_gang_armed,2018-01-01,0
Sabah,Beaufort,assault,robbery_gang_armed,2019-01-01,0
Sabah,Beaufort,assault,robbery_gang_armed,2020-01-01,0
Sabah,Beaufort,assault,robbery_gang_armed,2021-01-01,0
Sabah,Beaufort,assault,robbery_gang_armed,2022-01-01,0
Sabah,Beaufort,assault,robbery_gang_unarmed,2016-01-01,2
Sabah,Beaufort,assault,robbery_gang_unarmed,2017-01-01,1
Sabah,Beaufort,assault,robbery_gang_unarmed,2018-01-01,1
Sabah,Beaufort,assault,robbery_gang_unarmed,2019-01-01,1
Sabah,Beaufort,assault,robbery_gang_unarmed,2020-01-01,1
Sabah,Beaufort,assault,robbery_gang_unarmed,2021-01-01,0
Sabah,Beaufort,assault,robbery_gang_unarmed,2022-01-01,0
Sabah,Beaufort,assault,robbery_solo_armed,2016-01-01,0
Sabah,Beaufort,assault,robbery_solo_armed,2017-01-01,0
Sabah,Beaufort,assault,robbery_solo_armed,2018-01-01,0
Sabah,Beaufort,assault,robbery_solo_armed,2019-01-01,0
Sabah,Beaufort,assault,robbery_solo_armed,2020-01-01,0
Sabah,Beaufort,assault,robbery_solo_armed,2021-01-01,0
Sabah,Beaufort,assault,robbery_solo_armed,2022-01-01,0
Sabah,Beaufort,assault,robbery_solo_unarmed,2016-01-01,0
Sabah,Beaufort,assault,robbery_solo_unarmed,2017-01-01,2
Sabah,Beaufort,assault,robbery_solo_unarmed,2018-01-01,2
Sabah,Beaufort,assault,robbery_solo_unarmed,2019-01-01,1
Sabah,Beaufort,assault,robbery_solo_unarmed,2020-01-01,0
Sabah,Beaufort,assault,robbery_solo_unarmed,2021-01-01,0
Sabah,Beaufort,assault,robbery_solo_unarmed,2022-01-01,0
Sabah,Beaufort,property,all,2016-01-01,119
Sabah,Beaufort,property,all,2017-01-01,136
Sabah,Beaufort,property,all,2018-01-01,176
Sabah,Beaufort,property,all,2019-01-01,137
Sabah,Beaufort,property,all,2020-01-01,74
Sabah,Beaufort,property,all,2021-01-01,42
Sabah,Beaufort,property,all,2022-01-01,43
Sabah,Beaufort,property,break_in,2016-01-01,48
Sabah,Beaufort,property,break_in,2017-01-01,51
Sabah,Beaufort,property,break_in,2018-01-01,69
Sabah,Beaufort,property,break_in,2019-01-01,71
Sabah,Beaufort,property,break_in,2020-01-01,20
Sabah,Beaufort,property,break_in,2021-01-01,14
Sabah,Beaufort,property,break_in,2022-01-01,14
Sabah,Beaufort,property,theft_other,2016-01-01,42
Sabah,Beaufort,property,theft_other,2017-01-01,59
Sabah,Beaufort,property,theft_other,2018-01-01,92
Sabah,Beaufort,property,theft_other,2019-01-01,49
Sabah,Beaufort,property,theft_other,2020-01-01,31
Sabah,Beaufort,property,theft_other,2021-01-01,18
Sabah,Beaufort,property,theft_other,2022-01-01,20
Sabah,Beaufort,property,theft_vehicle_lorry,2016-01-01,3
Sabah,Beaufort,property,theft_vehicle_lorry,2017-01-01,1
Sabah,Beaufort,property,theft_vehicle_lorry,2018-01-01,0
Sabah,Beaufort,property,theft_vehicle_lorry,2019-01-01,0
Sabah,Beaufort,property,theft_vehicle_lorry,2020-01-01,1
Sabah,Beaufort,property,theft_vehicle_lorry,2021-01-01,1
Sabah,Beaufort,property,theft_vehicle_lorry,2022-01-01,0
Sabah,Beaufort,property,theft_vehicle_motorcar,2016-01-01,4
Sabah,Beaufort,property,theft_vehicle_motorcar,2017-01-01,5
Sabah,Beaufort,property,theft_vehicle_motorcar,2018-01-01,1
Sabah,Beaufort,property,theft_vehicle_motorcar,2019-01-01,1
Sabah,Beaufort,property,theft_vehicle_motorcar,2020-01-01,3
Sabah,Beaufort,property,theft_vehicle_motorcar,2021-01-01,2
Sabah,Beaufort,property,theft_vehicle_motorcar,2022-01-01,3
Sabah,Beaufort,property,theft_vehicle_motorcycle,2016-01-01,22
Sabah,Beaufort,property,theft_vehicle_motorcycle,2017-01-01,20
Sabah,Beaufort,property,theft_vehicle_motorcycle,2018-01-01,14
Sabah,Beaufort,property,theft_vehicle_motorcycle,2019-01-01,16
Sabah,Beaufort,property,theft_vehicle_motorcycle,2020-01-01,19
Sabah,Beaufort,property,theft_vehicle_motorcycle,2021-01-01,7
Sabah,Beaufort,property,theft_vehicle_motorcycle,2022-01-01,6
Sabah,Beluran,assault,all,2016-01-01,16
Sabah,Beluran,assault,all,2017-01-01,21
Sabah,Beluran,assault,all,2018-01-01,14
Sabah,Beluran,assault,all,2019-01-01,20
Sabah,Beluran,assault,all,2020-01-01,16
Sabah,Beluran,assault,all,2021-01-01,13
Sabah,Beluran,assault,all,2022-01-01,24
Sabah,Beluran,assault,causing_injury,2016-01-01,5
Sabah,Beluran,assault,causing_injury,2017-01-01,3
Sabah,Beluran,assault,causing_injury,2018-01-01,5
Sabah,Beluran,assault,causing_injury,2019-01-01,5
Sabah,Beluran,assault,causing_injury,2020-01-01,5
Sabah,Beluran,assault,causing_injury,2021-01-01,3
Sabah,Beluran,assault,causing_injury,2022-01-01,6
Sabah,Beluran,assault,murder,2016-01-01,5
Sabah,Beluran,assault,murder,2017-01-01,2
Sabah,Beluran,assault,murder,2018-01-01,2
Sabah,Beluran,assault,murder,2019-01-01,1
Sabah,Beluran,assault,murder,2020-01-01,3
Sabah,Beluran,assault,murder,2021-01-01,2
Sabah,Beluran,assault,murder,2022-01-01,2
Sabah,Beluran,assault,rape,2016-01-01,4
Sabah,Beluran,assault,rape,2017-01-01,12
Sabah,Beluran,assault,rape,2018-01-01,6
Sabah,Beluran,assault,rape,2019-01-01,11
Sabah,Beluran,assault,rape,2020-01-01,8
Sabah,Beluran,assault,rape,2021-01-01,6
Sabah,Beluran,assault,rape,2022-01-01,16
Sabah,Beluran,assault,robbery_gang_armed,2016-01-01,0
Sabah,Beluran,assault,robbery_gang_armed,2017-01-01,0
Sabah,Beluran,assault,robbery_gang_armed,2018-01-01,0
Sabah,Beluran,assault,robbery_gang_armed,2019-01-01,1
Sabah,Beluran,assault,robbery_gang_armed,2020-01-01,0
Sabah,Beluran,assault,robbery_gang_armed,2021-01-01,0
Sabah,Beluran,assault,robbery_gang_armed,2022-01-01,0
Sabah,Beluran,assault,robbery_gang_unarmed,2016-01-01,1
Sabah,Beluran,assault,robbery_gang_unarmed,2017-01-01,3
Sabah,Beluran,assault,robbery_gang_unarmed,2018-01-01,0
Sabah,Beluran,assault,robbery_gang_unarmed,2019-01-01,2
Sabah,Beluran,assault,robbery_gang_unarmed,2020-01-01,0
Sabah,Beluran,assault,robbery_gang_unarmed,2021-01-01,2
Sabah,Beluran,assault,robbery_gang_unarmed,2022-01-01,0
Sabah,Beluran,assault,robbery_solo_armed,2016-01-01,0
Sabah,Beluran,assault,robbery_solo_armed,2017-01-01,0
Sabah,Beluran,assault,robbery_solo_armed,2018-01-01,0
Sabah,Beluran,assault,robbery_solo_armed,2019-01-01,0
Sabah,Beluran,assault,robbery_solo_armed,2020-01-01,0
Sabah,Beluran,assault,robbery_solo_armed,2021-01-01,0
Sabah,Beluran,assault,robbery_solo_armed,2022-01-01,0
Sabah,Beluran,assault,robbery_solo_unarmed,2016-01-01,1
Sabah,Beluran,assault,robbery_solo_unarmed,2017-01-01,1
Sabah,Beluran,assault,robbery_solo_unarmed,2018-01-01,1
Sabah,Beluran,assault,robbery_solo_unarmed,2019-01-01,0
Sabah,Beluran,assault,robbery_solo_unarmed,2020-01-01,0
Sabah,Beluran,assault,robbery_solo_unarmed,2021-01-01,0
Sabah,Beluran,assault,robbery_solo_unarmed,2022-01-01,0
Sabah,Beluran,property,all,2016-01-01,42
Sabah,Beluran,property,all,2017-01-01,56
Sabah,Beluran,property,all,2018-01-01,61
Sabah,Beluran,property,all,2019-01-01,47
Sabah,Beluran,property,all,2020-01-01,34
Sabah,Beluran,property,all,2021-01-01,40
Sabah,Beluran,property,all,2022-01-01,43
Sabah,Beluran,property,break_in,2016-01-01,19
Sabah,Beluran,property,break_in,2017-01-01,21
Sabah,Beluran,property,break_in,2018-01-01,21
Sabah,Beluran,property,break_in,2019-01-01,22
Sabah,Beluran,property,break_in,2020-01-01,15
Sabah,Beluran,property,break_in,2021-01-01,24
Sabah,Beluran,property,break_in,2022-01-01,18
Sabah,Beluran,property,theft_other,2016-01-01,7
Sabah,Beluran,property,theft_other,2017-01-01,15
Sabah,Beluran,property,theft_other,2018-01-01,23
Sabah,Beluran,property,theft_other,2019-01-01,13
Sabah,Beluran,property,theft_other,2020-01-01,13
Sabah,Beluran,property,theft_other,2021-01-01,13
Sabah,Beluran,property,theft_other,2022-01-01,12
Sabah,Beluran,property,theft_vehicle_lorry,2016-01-01,0
Sabah,Beluran,property,theft_vehicle_lorry,2017-01-01,1
Sabah,Beluran,property,theft_vehicle_lorry,2018-01-01,3
Sabah,Beluran,property,theft_vehicle_lorry,2019-01-01,0
Sabah,Beluran,property,theft_vehicle_lorry,2020-01-01,0
Sabah,Beluran,property,theft_vehicle_lorry,2021-01-01,0
Sabah,Beluran,property,theft_vehicle_lorry,2022-01-01,1
Sabah,Beluran,property,theft_vehicle_motorcar,2016-01-01,0
Sabah,Beluran,property,theft_vehicle_motorcar,2017-01-01,0
Sabah,Beluran,property,theft_vehicle_motorcar,2018-01-01,2
Sabah,Beluran,property,theft_vehicle_motorcar,2019-01-01,0
Sabah,Beluran,property,theft_vehicle_motorcar,2020-01-01,0
Sabah,Beluran,property,theft_vehicle_motorcar,2021-01-01,0
Sabah,Beluran,property,theft_vehicle_motorcar,2022-01-01,3
Sabah,Beluran,property,theft_vehicle_motorcycle,2016-01-01,16
Sabah,Beluran,property,theft_vehicle_motorcycle,2017-01-01,19
Sabah,Beluran,property,theft_vehicle_motorcycle,2018-01-01,12
Sabah,Beluran,property,theft_vehicle_motorcycle,2019-01-01,12
Sabah,Beluran,property,theft_vehicle_motorcycle,2020-01-01,6
Sabah,Beluran,property,theft_vehicle_motorcycle,2021-01-01,3
Sabah,Beluran,property,theft_vehicle_motorcycle,2022-01-01,9
Sabah,Keningau,assault,all,2016-01-01,58
Sabah,Keningau,assault,all,2017-01-01,39
Sabah,Keningau,assault,all,2018-01-01,38
Sabah,Keningau,assault,all,2019-01-01,43
Sabah,Keningau,assault,all,2020-01-01,21
Sabah,Keningau,assault,all,2021-01-01,15
Sabah,Keningau,assault,all,2022-01-01,22
Sabah,Keningau,assault,causing_injury,2016-01-01,14
Sabah,Keningau,assault,causing_injury,2017-01-01,16
Sabah,Keningau,assault,causing_injury,2018-01-01,15
Sabah,Keningau,assault,causing_injury,2019-01-01,18
Sabah,Keningau,assault,causing_injury,2020-01-01,7
Sabah,Keningau,assault,causing_injury,2021-01-01,3
Sabah,Keningau,assault,causing_injury,2022-01-01,6
Sabah,Keningau,assault,murder,2016-01-01,6
Sabah,Keningau,assault,murder,2017-01-01,2
Sabah,Keningau,assault,murder,2018-01-01,2
Sabah,Keningau,assault,murder,2019-01-01,3
Sabah,Keningau,assault,murder,2020-01-01,3
Sabah,Keningau,assault,murder,2021-01-01,1
Sabah,Keningau,assault,murder,2022-01-01,1
Sabah,Keningau,assault,rape,2016-01-01,32
Sabah,Keningau,assault,rape,2017-01-01,11
Sabah,Keningau,assault,rape,2018-01-01,15
Sabah,Keningau,assault,rape,2019-01-01,15
Sabah,Keningau,assault,rape,2020-01-01,6
Sabah,Keningau,assault,rape,2021-01-01,8
Sabah,Keningau,assault,rape,2022-01-01,14
Sabah,Keningau,assault,robbery_gang_armed,2016-01-01,0
Sabah,Keningau,assault,robbery_gang_armed,2017-01-01,0
Sabah,Keningau,assault,robbery_gang_armed,2018-01-01,0
Sabah,Keningau,assault,robbery_gang_armed,2019-01-01,0
Sabah,Keningau,assault,robbery_gang_armed,2020-01-01,0
Sabah,Keningau,assault,robbery_gang_armed,2021-01-01,0
Sabah,Keningau,assault,robbery_gang_armed,2022-01-01,0
Sabah,Keningau,assault,robbery_gang_unarmed,2016-01-01,5
Sabah,Keningau,assault,robbery_gang_unarmed,2017-01-01,7
Sabah,Keningau,assault,robbery_gang_unarmed,2018-01-01,3
Sabah,Keningau,assault,robbery_gang_unarmed,2019-01-01,3
Sabah,Keningau,assault,robbery_gang_unarmed,2020-01-01,5
Sabah,Keningau,assault,robbery_gang_unarmed,2021-01-01,1
Sabah,Keningau,assault,robbery_gang_unarmed,2022-01-01,1
Sabah,Keningau,assault,robbery_solo_armed,2016-01-01,0
Sabah,Keningau,assault,robbery_solo_armed,2017-01-01,0
Sabah,Keningau,assault,robbery_solo_armed,2018-01-01,0
Sabah,Keningau,assault,robbery_solo_armed,2019-01-01,0
Sabah,Keningau,assault,robbery_solo_armed,2020-01-01,0
Sabah,Keningau,assault,robbery_solo_armed,2021-01-01,0
Sabah,Keningau,assault,robbery_solo_armed,2022-01-01,0
Sabah,Keningau,assault,robbery_solo_unarmed,2016-01-01,1
Sabah,Keningau,assault,robbery_solo_unarmed,2017-01-01,3
Sabah,Keningau,assault,robbery_solo_unarmed,2018-01-01,3
Sabah,Keningau,assault,robbery_solo_unarmed,2019-01-01,4
Sabah,Keningau,assault,robbery_solo_unarmed,2020-01-01,0
Sabah,Keningau,assault,robbery_solo_unarmed,2021-01-01,2
Sabah,Keningau,assault,robbery_solo_unarmed,2022-01-01,0
Sabah,Keningau,property,all,2016-01-01,169
Sabah,Keningau,property,all,2017-01-01,161
Sabah,Keningau,property,all,2018-01-01,148
Sabah,Keningau,property,all,2019-01-01,143
Sabah,Keningau,property,all,2020-01-01,118
Sabah,Keningau,property,all,2021-01-01,90
Sabah,Keningau,property,all,2022-01-01,75
Sabah,Keningau,property,break_in,2016-01-01,46
Sabah,Keningau,property,break_in,2017-01-01,47
Sabah,Keningau,property,break_in,2018-01-01,41
Sabah,Keningau,property,break_in,2019-01-01,50
Sabah,Keningau,property,break_in,2020-01-01,62
Sabah,Keningau,property,break_in,2021-01-01,42
Sabah,Keningau,property,break_in,2022-01-01,39
Sabah,Keningau,property,theft_other,2016-01-01,69
Sabah,Keningau,property,theft_other,2017-01-01,71
Sabah,Keningau,property,theft_other,2018-01-01,71
Sabah,Keningau,property,theft_other,2019-01-01,74
Sabah,Keningau,property,theft_other,2020-01-01,38
Sabah,Keningau,property,theft_other,2021-01-01,34
Sabah,Keningau,property,theft_other,2022-01-01,21
Sabah,Keningau,property,theft_vehicle_lorry,2016-01-01,16
Sabah,Keningau,property,theft_vehicle_lorry,2017-01-01,6
Sabah,Keningau,property,theft_vehicle_lorry,2018-01-01,9
Sabah,Keningau,property,theft_vehicle_lorry,2019-01-01,7
Sabah,Keningau,property,theft_vehicle_lorry,2020-01-01,2
Sabah,Keningau,property,theft_vehicle_lorry,2021-01-01,2
Sabah,Keningau,property,theft_vehicle_lorry,2022-01-01,5
Sabah,Keningau,property,theft_vehicle_motorcar,2016-01-01,8
Sabah,Keningau,property,theft_vehicle_motorcar,2017-01-01,8
Sabah,Keningau,property,theft_vehicle_motorcar,2018-01-01,6
Sabah,Keningau,property,theft_vehicle_motorcar,2019-01-01,2
Sabah,Keningau,property,theft_vehicle_motorcar,2020-01-01,4
Sabah,Keningau,property,theft_vehicle_motorcar,2021-01-01,1
Sabah,Keningau,property,theft_vehicle_motorcar,2022-01-01,3
Sabah,Keningau,property,theft_vehicle_motorcycle,2016-01-01,30
Sabah,Keningau,property,theft_vehicle_motorcycle,2017-01-01,29
Sabah,Keningau,property,theft_vehicle_motorcycle,2018-01-01,21
Sabah,Keningau,property,theft_vehicle_motorcycle,2019-01-01,10
Sabah,Keningau,property,theft_vehicle_motorcycle,2020-01-01,12
Sabah,Keningau,property,theft_vehicle_motorcycle,2021-01-01,11
Sabah,Keningau,property,theft_vehicle_motorcycle,2022-01-01,7
Sabah,Kota Belud,assault,all,2016-01-01,22
Sabah,Kota Belud,assault,all,2017-01-01,33
Sabah,Kota Belud,assault,all,2018-01-01,20
Sabah,Kota Belud,assault,all,2019-01-01,22
Sabah,Kota Belud,assault,all,2020-01-01,19
Sabah,Kota Belud,assault,all,2021-01-01,9
Sabah,Kota Belud,assault,all,2022-01-01,9
Sabah,Kota Belud,assault,causing_injury,2016-01-01,9
Sabah,Kota Belud,assault,causing_injury,2017-01-01,14
Sabah,Kota Belud,assault,causing_injury,2018-01-01,13
Sabah,Kota Belud,assault,causing_injury,2019-01-01,9
Sabah,Kota Belud,assault,causing_injury,2020-01-01,9
Sabah,Kota Belud,assault,causing_injury,2021-01-01,1
Sabah,Kota Belud,assault,causing_injury,2022-01-01,2
Sabah,Kota Belud,assault,murder,2016-01-01,0
Sabah,Kota Belud,assault,murder,2017-01-01,2
Sabah,Kota Belud,assault,murder,2018-01-01,1
Sabah,Kota Belud,assault,murder,2019-01-01,0
Sabah,Kota Belud,assault,murder,2020-01-01,1
Sabah,Kota Belud,assault,murder,2021-01-01,0
Sabah,Kota Belud,assault,murder,2022-01-01,0
Sabah,Kota Belud,assault,rape,2016-01-01,9
Sabah,Kota Belud,assault,rape,2017-01-01,11
Sabah,Kota Belud,assault,rape,2018-01-01,5
Sabah,Kota Belud,assault,rape,2019-01-01,11
Sabah,Kota Belud,assault,rape,2020-01-01,7
Sabah,Kota Belud,assault,rape,2021-01-01,6
Sabah,Kota Belud,assault,rape,2022-01-01,6
Sabah,Kota Belud,assault,robbery_gang_armed,2016-01-01,0
Sabah,Kota Belud,assault,robbery_gang_armed,2017-01-01,0
Sabah,Kota Belud,assault,robbery_gang_armed,2018-01-01,0
Sabah,Kota Belud,assault,robbery_gang_armed,2019-01-01,0
Sabah,Kota Belud,assault,robbery_gang_armed,2020-01-01,0
Sabah,Kota Belud,assault,robbery_gang_armed,2021-01-01,0
Sabah,Kota Belud,assault,robbery_gang_armed,2022-01-01,0
Sabah,Kota Belud,assault,robbery_gang_unarmed,2016-01-01,3
Sabah,Kota Belud,assault,robbery_gang_unarmed,2017-01-01,6
Sabah,Kota Belud,assault,robbery_gang_unarmed,2018-01-01,1
Sabah,Kota Belud,assault,robbery_gang_unarmed,2019-01-01,2
Sabah,Kota Belud,assault,robbery_gang_unarmed,2020-01-01,1
Sabah,Kota Belud,assault,robbery_gang_unarmed,2021-01-01,2
Sabah,Kota Belud,assault,robbery_gang_unarmed,2022-01-01,0
Sabah,Kota Belud,assault,robbery_solo_armed,2016-01-01,0
Sabah,Kota Belud,assault,robbery_solo_armed,2017-01-01,0
Sabah,Kota Belud,assault,robbery_solo_armed,2018-01-01,0
Sabah,Kota Belud,assault,robbery_solo_armed,2019-01-01,0
Sabah,Kota Belud,assault,robbery_solo_armed,2020-01-01,0
Sabah,Kota Belud,assault,robbery_solo_armed,2021-01-01,0
Sabah,Kota Belud,assault,robbery_solo_armed,2022-01-01,0
Sabah,Kota Belud,assault,robbery_solo_unarmed,2016-01-01,1
Sabah,Kota Belud,assault,robbery_solo_unarmed,2017-01-01,0
Sabah,Kota Belud,assault,robbery_solo_unarmed,2018-01-01,0
Sabah,Kota Belud,assault,robbery_solo_unarmed,2019-01-01,0
Sabah,Kota Belud,assault,robbery_solo_unarmed,2020-01-01,1
Sabah,Kota Belud,assault,robbery_solo_unarmed,2021-01-01,0
Sabah,Kota Belud,assault,robbery_solo_unarmed,2022-01-01,1
Sabah,Kota Belud,property,all,2016-01-01,132
Sabah,Kota Belud,property,all,2017-01-01,184
Sabah,Kota Belud,property,all,2018-01-01,161
Sabah,Kota Belud,property,all,2019-01-01,121
Sabah,Kota Belud,property,all,2020-01-01,70
Sabah,Kota Belud,property,all,2021-01-01,95
Sabah,Kota Belud,property,all,2022-01-01,33
Sabah,Kota Belud,property,break_in,2016-01-01,42
Sabah,Kota Belud,property,break_in,2017-01-01,49
Sabah,Kota Belud,property,break_in,2018-01-01,40
Sabah,Kota Belud,property,break_in,2019-01-01,33
Sabah,Kota Belud,property,break_in,2020-01-01,18
Sabah,Kota Belud,property,break_in,2021-01-01,30
Sabah,Kota Belud,property,break_in,2022-01-01,13
Sabah,Kota Belud,property,theft_other,2016-01-01,75
Sabah,Kota Belud,property,theft_other,2017-01-01,120
Sabah,Kota Belud,property,theft_other,2018-01-01,110
Sabah,Kota Belud,property,theft_other,2019-01-01,82
Sabah,Kota Belud,property,theft_other,2020-01-01,47
Sabah,Kota Belud,property,theft_other,2021-01-01,54
Sabah,Kota Belud,property,theft_other,2022-01-01,12
Sabah,Kota Belud,property,theft_vehicle_lorry,2016-01-01,0
Sabah,Kota Belud,property,theft_vehicle_lorry,2017-01-01,0
Sabah,Kota Belud,property,theft_vehicle_lorry,2018-01-01,0
Sabah,Kota Belud,property,theft_vehicle_lorry,2019-01-01,0
Sabah,Kota Belud,property,theft_vehicle_lorry,2020-01-01,0
Sabah,Kota Belud,property,theft_vehicle_lorry,2021-01-01,0
Sabah,Kota Belud,property,theft_vehicle_lorry,2022-01-01,0
Sabah,Kota Belud,property,theft_vehicle_motorcar,2016-01-01,1
Sabah,Kota Belud,property,theft_vehicle_motorcar,2017-01-01,1
Sabah,Kota Belud,property,theft_vehicle_motorcar,2018-01-01,1
Sabah,Kota Belud,property,theft_vehicle_motorcar,2019-01-01,0
Sabah,Kota Belud,property,theft_vehicle_motorcar,2020-01-01,0
Sabah,Kota Belud,property,theft_vehicle_motorcar,2021-01-01,1
Sabah,Kota Belud,property,theft_vehicle_motorcar,2022-01-01,0
Sabah,Kota Belud,property,theft_vehicle_motorcycle,2016-01-01,14
Sabah,Kota Belud,property,theft_vehicle_motorcycle,2017-01-01,14
Sabah,Kota Belud,property,theft_vehicle_motorcycle,2018-01-01,10
Sabah,Kota Belud,property,theft_vehicle_motorcycle,2019-01-01,6
Sabah,Kota Belud,property,theft_vehicle_motorcycle,2020-01-01,5
Sabah,Kota Belud,property,theft_vehicle_motorcycle,2021-01-01,10
Sabah,Kota Belud,property,theft_vehicle_motorcycle,2022-01-01,8
Sabah,Kota Kinabalu,assault,all,2016-01-01,107
Sabah,Kota Kinabalu,assault,all,2017-01-01,151
Sabah,Kota Kinabalu,assault,all,2018-01-01,98
Sabah,Kota Kinabalu,assault,all,2019-01-01,112
Sabah,Kota Kinabalu,assault,all,2020-01-01,111
Sabah,Kota Kinabalu,assault,all,2021-01-01,88
Sabah,Kota Kinabalu,assault,all,2022-01-01,125
Sabah,Kota Kinabalu,assault,causing_injury,2016-01-01,30
Sabah,Kota Kinabalu,assault,causing_injury,2017-01-01,34
